id,customer_id,car_id,date_bid,bid_price,bid_status
930,28,14,2021-04-04 14:29:57.037622,86762000,Sent
931,67,10,2020-10-27 15:08:29.756538,86026000,Pending
932,98,7,2020-02-24 09:21:27.828401,84722000,Pending
933,89,36,2022-04-11 02:18:16.286477,352239000,Sent
934,33,6,2021-06-19 02:58:27.886922,85675000,Pending
935,59,24,2021-04-20 01:33:47.037474,143760000,Pending
936,58,33,2021-10-07 18:04:44.737924,164690000,Pending
937,57,48,2020-09-12 10:11:21.751263,129538000,Pending
938,97,18,2022-04-20 21:01:48.336041,81408000,Sent
939,44,28,2024-06-23 00:36:47.747908,97933000,Sent
940,24,17,2024-05-20 21:43:07.116377,101948000,Sent
941,21,28,2024-06-15 12:38:19.876843,100226000,Sent
942,61,26,2023-12-12 00:05:53.809372,131435000,Pending
943,13,42,2023-05-10 18:17:19.286133,152795000,Pending
944,73,50,2020-10-02 17:26:47.276700,131336000,Pending
945,82,27,2023-01-27 21:24:32.373793,182908000,Sent
946,59,15,2022-10-17 17:17:09.889324,78567000,Pending
947,83,1,2021-10-28 02:23:55.129487,152910000,Sent
948,94,14,2021-03-25 10:27:16.203258,77964000,Sent
949,51,23,2021-01-12 22:22:15.927507,163939000,Pending
950,2,9,2021-05-13 13:02:34.903577,132148000,Sent
951,65,3,2022-07-20 22:37:33.431251,153042000,Sent
952,27,20,2020-08-07 01:10:45.324502,82207000,Pending
953,4,15,2022-10-19 11:57:35.758037,96921000,Sent
954,92,45,2023-08-02 20:33:58.681832,296262000,Sent
955,30,25,2022-01-03 05:07:22.432519,171267000,Pending
956,20,13,2020-06-28 12:50:44.662572,85985000,Sent
957,54,49,2021-01-29 04:39:19.415272,71038000,Pending
958,58,28,2024-06-17 06:03:48.589604,124478000,Pending
959,99,35,2020-03-18 00:28:00.286238,135931000,Pending
960,42,15,2022-10-20 01:37:33.079661,97285000,Sent
961,73,19,2020-12-22 10:25:11.018574,103353000,Sent
962,99,29,2024-06-30 05:37:59.666970,81973000,Pending
963,2,41,2024-05-31 19:09:30.508461,270046000,Sent
964,43,21,2024-02-20 10:01:47.596322,156201000,Pending
965,49,7,2020-02-24 01:43:50.889735,78722000,Pending
966,43,4,2022-07-08 18:30:59.658624,164776000,Pending
967,52,16,2022-11-21 19:37:21.504113,60441000,Pending
968,93,7,2020-02-28 02:25:34.790781,91600000,Sent
969,100,13,2020-06-24 17:39:01.961901,96616000,Sent
970,16,45,2023-07-17 19:03:45.793920,315381000,Pending
971,12,17,2024-05-07 17:28:57.831657,85570000,Sent
972,93,35,2020-03-20 04:55:02.284935,133517000,Pending
973,48,31,2020-05-07 06:09:48.808298,188971000,Pending
974,45,31,2020-05-22 19:24:31.630965,194787000,Sent
975,31,10,2020-11-23 07:11:58.935440,88690000,Sent
976,62,16,2022-11-30 10:23:46.268926,68813000,Pending
977,79,30,2023-12-23 11:19:03.821834,112491000,Sent
978,1,1,2021-11-21 06:09:30.881225,146450000,Sent
979,97,30,2023-12-21 14:14:41.555931,124636000,Pending
980,67,17,2024-05-16 21:06:41.822031,104914000,Sent
981,7,6,2021-05-31 15:57:06.104701,92217000,Pending
982,55,33,2021-10-30 07:28:31.637874,175486000,Sent
983,95,42,2023-04-20 14:35:50.302896,132971000,Sent
984,21,11,2023-04-22 04:54:00.868846,104498000,Pending
985,10,25,2022-01-13 22:08:37.371573,180084000,Pending
986,96,16,2022-11-12 16:25:24.714189,58234000,Pending
987,17,39,2021-12-04 08:25:22.882669,249175000,Pending
988,81,1,2021-11-22 03:09:32.006908,130385000,Sent
989,92,38,2024-03-09 18:12:49.574732,101101000,Sent
990,39,32,2024-04-28 21:31:44.793880,220451000,Sent
991,68,34,2021-12-26 07:55:10.229043,139424000,Pending
992,13,39,2021-12-17 11:59:09.331093,251861000,Sent
993,23,7,2020-03-14 10:35:19.226400,72750000,Sent
994,96,38,2024-02-19 18:03:53.823768,109951000,Pending
995,94,3,2022-07-22 10:09:06.742049,114614000,Sent
996,32,50,2020-09-22 01:29:04.734343,127016000,Pending
997,12,43,2020-12-29 15:47:28.889187,158447000,Pending
998,69,7,2020-03-20 15:15:28.741730,70376000,Pending
999,86,17,2024-05-03 14:01:51.994295,98289000,Sent
1000,90,19,2020-12-28 14:50:34.902505,85889000,Sent
